id,Internal Reference,Barcode,Sales Price,Cost
__export__.product_product_155047_2ee6dda8,R738-BG/L,R738-BG/OL,53.48,0.00
__export__.product_product_155039_163a7495,R738-BG/S,R738-BG/OS,53.48,0.00
__export__.product_product_151497_eb45209b,ZP-GAM-AZ-CASSINI/7.5,ZPGAMAZCAS/O7.5,152.09,0.00
__export__.product_product_155060_a2872f36,ZP-GAM-COF-CASSINI/8.5,ZPGAMCOFCAS/O8.5,152.09,0.00
__export__.product_product_155072_e29f443e,ZP-GAM-COF-CASSINI/9.5,ZPGAMCOFCAS/O9.5,152.09,0.00
__export__.product_product_155066_06f7b0d2,ZP-GAM-COF-CASSINI/9,ZPGAMCOFCAS/O9,152.09,0.00
__export__.product_product_155054_124dd02e,ZP-GAM-COF-CASSINI/8,ZPGAMCOFCAS/O8,152.09,0.00
__export__.product_product_155048_7e05afc2,ZP-GAM-COF-CASSINI/7.5,ZPGAMCOFCAS/O7.5,152.09,0.00
__export__.product_product_155108_16373b19,SP-WHT-BA/10,SP-WHT-BA/O10,47.74,0.00
__export__.product_product_138141_e69436c5,ZP-CASSINI-PS-PT-BRW/7,ZPCASSPSPTBRW/O7,152.09,0.00
__export__.product_product_131192_76723eb9,ZP-CASSINI-PS-PT-BLK/7,ZPCASSPSPTBLK/O7,152.09,0.00
__export__.product_product_155114_9b622130,CUWSD016-555/M,051054298080,88.61,0.00
__export__.product_product_155109_809c63f9,CUWSD016-555/S,051054298073,88.61,0.00
__export__.product_product_155119_ce3b99d7,CUWSD016-555/L,051054298097,88.61,0.00
__export__.product_product_155140_c634d1eb,CUKSD041-494/XL,713610170406,56.43,0.00
__export__.product_product_155141_a6570fba,CUWFA034-022/S,84971407419,72.09,0.00
__export__.product_product_155151_c002cbb4,CUWFA034-022/L,84971407433,72.09,0.00
__export__.product_product_155156_c19c8e8f,CUWFA034-022/XL,84971407440,72.09,0.00
__export__.product_product_155146_8ab53671,CUWFA034-022/M,84971407426,72.09,0.00
__export__.product_product_155130_96a09dda,CUKSD041-494/M,713610170383,56.43,0.00
__export__.product_product_155125_f37f6342,CUKSD041-494/S,713610170376,56.43,0.00
__export__.product_product_155167_ce3f358f,CUWF2105-BW-B/L,7448338059018,97.30,0.00
__export__.product_product_155162_70a67fcb,CUWF2105-BW-B/M,7448336837816,97.30,0.00
__export__.product_product_155157_efebaa44,CUWF2105-BW-B/S,7448335874812,97.30,0.00
__export__.product_product_155135_dc2a3d6a,CUKSD041-494/L,713610170390,56.43,0.00
__export__.product_product_155172_9881d4d0,CUWF2105-BW-B/XL,7448331826839,97.30,0.00
__export__.product_product_155124_abe6b8fd,CUWSD016-555/XL,051054298103,88.61,0.00
__export__.product_product_155173_db474ed5,OPKSB005-786/S,799016206338,53.83,0.00
__export__.product_product_155188_fe44f194,OPKSB005-786/XL,799016206345,53.83,0.00
__export__.product_product_155183_bc49d83c,OPKSB005-786/L,799016206314,53.83,0.00
__export__.product_product_155178_d3012abc,OPKSB005-786/M,799016206321,53.83,0.00
__export__.product_product_155194_b3f26cc6,TL-X03-226.A/M,7453040780594,39.91,0.00
__export__.product_product_155189_2489642f,TL-X03-226.A/S,7453040780587,39.91,0.00
__export__.product_product_155215_31173e0e,TL-X03-214B.A/L,7453040780365,39.91,0.00
__export__.product_product_155210_c3557b71,TL-X03-214B.A/M,7453040780358,39.91,0.00
__export__.product_product_155205_e8b77f96,TL-X03-214B.A/S,7453040780341,39.91,0.00
__export__.product_product_155220_6bb36825,TL-X03-214B.A/XL,7453040780372,39.91,0.00
__export__.product_product_155231_a22159be,TL-X03-222.A/L,7453040780488,39.91,0.00
__export__.product_product_155226_294a9e83,TL-X03-222.A/M,7453040780471,39.91,0.00
__export__.product_product_155204_c0a2b040,TL-X03-226.A/XL,7453040780617,39.91,0.00
__export__.product_product_155261_f6cf9c29,TL-20-500C/40,7453040450442,43.39,0.00
__export__.product_product_155262_7dd6cf70,TL-X25-501B.A/30,7453040772544,34.70,0.00
__export__.product_product_155269_9baa3ac8,TL-X25-501B.A/32,7453040772551,34.70,0.00
__export__.product_product_155276_76063d40,TL-X25-501B.A/34,7453040772568,34.70,0.00
__export__.product_product_155283_9db005ac,TL-X25-501B.A/36,7453040772575,34.70,0.00
__export__.product_product_155290_825f6359,TL-X25-501B.A/38,7453040772582,34.70,0.00
__export__.product_product_155298_2640acc8,TL-X25-501D.A/30,7453040771486,34.70,0.00
__export__.product_product_155305_6985d419,TL-X25-501D.A/32,7453040771493,34.70,0.00
__export__.product_product_155312_aa500ac0,TL-X25-501D.A/34,7453040771509,34.70,0.00
__export__.product_product_155319_67dcf908,TL-X25-501D.A/36,7453040771516,34.70,0.00
__export__.product_product_155326_c87e218b,TL-X25-501D.A/38,7453040771523,34.70,0.00
__export__.product_product_155333_0321ea12,TL-X25-501D.A/40,7453040771530,34.70,0.00
__export__.product_product_155344_2348d977,TL-X03-214A.A/L,7453040780280,39.91,0.00
__export__.product_product_155339_9999eee5,TL-X03-214A.A/M,7453040780273,39.91,0.00
__export__.product_product_155334_58b1cefa,TL-X03-214A.A/S,TL-X03-214A.A/S,39.91,0.00
__export__.product_product_155349_8725303f,TL-X03-214A.A/XL,7453040780297,39.91,0.00
__export__.product_product_155297_16bb6363,TL-X25-501B.A/40,7453040772599,34.70,0.00
__export__.product_product_155350_25a95a73,TL-X25-501C.A/30,7453040771387,34.70,0.00
__export__.product_product_155357_dc2f561c,TL-X25-501C.A/32,7453040771394,34.70,0.00
__export__.product_product_155364_44902899,TL-X25-501C.A/34,7453040771400,34.70,0.00
__export__.product_product_155371_d63ae9d0,TL-X25-501C.A/36,7453040771417,34.70,0.00
__export__.product_product_155378_b5e157fe,TL-X25-501C.A/38,7453040771424,34.70,0.00
__export__.product_product_155385_41af429a,TL-X25-501C.A/40,7453040771431,34.70,0.00
__export__.product_product_155396_e958ff27,OPWB1101-670/L,7448336230273,79.04,0.00
__export__.product_product_155401_542265ea,OPWB1101-670/XL,7448330770713,79.04,0.00
__export__.product_product_155391_5c6105a2,OPWB1101-670/M,7448332935943,79.04,0.00
__export__.product_product_155386_5c4d8a7b,OPWB1101-670/S,7448341864845,79.04,0.00
__export__.product_product_155416_c85bf716,TL-X25-501G.A/34,7453040771769,34.70,0.00
__export__.product_product_155423_3642b72b,TL-X25-501G.A/36,7453040771776,34.70,0.00
__export__.product_product_155430_0630fd2e,TL-X25-501G.A/38,7453040771783,34.70,0.00
__export__.product_product_155437_356896b7,TL-X25-501G.A/40,7453040771790,34.70,0.00
__export__.product_product_155409_6a845bed,TL-X25-501G.A/32,7453040771752,34.70,0.00
__export__.product_product_155402_ffd26a79,TL-X25-501G.A/30,7453040771745,34.70,0.00
__export__.product_product_155255_7b22837d,TL-20-500C/38,7453040450336,43.39,0.00
__export__.product_product_155221_aa153b7a,TL-X03-222.A/S,7453040780464,39.91,0.00
__export__.product_product_155236_acd0d46e,TL-X03-222.A/XL,7453040780495,39.91,0.00
__export__.product_product_155199_2cfaa75e,TL-X03-226.A/L,7453040780600,39.91,0.00
__export__.product_product_155249_b2acafaf,TL-20-500C/34,7453040450114,43.39,0.00
__export__.product_product_155243_26017649,TL-20-500C/32,7453040450008,43.39,0.00
__export__.product_product_155237_1e9ec8ea,TL-20-500C/30,7453040449897,43.39,0.00
__export__.product_product_155473_8dd5c946,TL-20-500B/40,7453040743704,43.39,0.00
__export__.product_product_155466_ceeb3a8d,TL-20-500B/38,7453040743698,43.39,0.00
__export__.product_product_155459_9e973009,TL-20-500B/36,7453040743681,43.39,0.00
__export__.product_product_155502_4067fd4b,TL-20-500A/38,7453040743636,43.39,0.00
__export__.product_product_155452_f6df97c7,TL-20-500B/34,7453040743674,43.39,0.00
__export__.product_product_155445_b79ab529,TL-20-500B/32,7453040743667,43.39,0.00
__export__.product_product_155438_0d016283,TL-20-500B/30,7453040743650,43.39,0.00
__export__.product_product_155509_1667d0b8,TL-20-500A/40,7453040743643,43.39,0.00
__export__.product_product_155474_89ee4f5a,TL-20-500A/30,7453040743599,43.39,0.00
__export__.product_product_155481_f64d32c0,TL-20-500A/32,7453040743605,43.39,0.00
__export__.product_product_155488_d5577a21,TL-20-500A/34,7453040743612,43.39,0.00
__export__.product_product_155495_4b5ad585,TL-20-500A/36,7453040743629,43.39,0.00
__export__.product_product_155550_4e3e0fff,PT-008-BG-BLACK/42,008BBG120220642,56.43,0.00
__export__.product_product_155559_b3536f35,18102-449/46,1810244920230346,165.13,0.00
__export__.product_product_155568_82d01c5c,18102-449/48,1810244920230348,165.13,0.00
__export__.product_product_155577_2861251b,18102-449/50,1810244920230350,165.13,0.00
__export__.product_product_155586_9c962808,18102-449/52,1810244920230352,165.13,0.00
__export__.product_product_155595_8f208085,18102-449/54,1810244920230354,165.13,0.00
__export__.product_product_155604_b5252a20,18102-449/56,1810244920230356,165.13,0.00
__export__.product_product_155613_d7b16643,18102-449/58,1810244920230358,165.13,0.00
__export__.product_product_155622_2971fa98,18102-449/60,1810244920230360,165.13,0.00
__export__.product_product_155623_e68ce860,1611-10/46,16111020230346,165.13,0.00
__export__.product_product_155632_69675be6,1611-10/48,16111020230348,165.13,0.00
__export__.product_product_155641_b88e8ff1,1611-10/50,16111020230350,165.13,0.00
__export__.product_product_155650_0d00a2f7,1611-10/52,16111020230352,165.13,0.00
__export__.product_product_155659_1aead047,1611-10/54,16111020230354,165.13,0.00
__export__.product_product_155668_57c67aad,1611-10/56,16111020230356,165.13,0.00
__export__.product_product_155677_a0a8b9f9,1611-10/58,16111020230358,165.13,0.00
__export__.product_product_155686_d9ebb99f,1611-10/60,16111020230360,165.13,0.00
__export__.product_product_155750_7cd0257b,1611-11/60,16111120230360,165.13,0.00
__export__.product_product_155778_e171a775,1611-9/52,1611920230352,165.13,0.00
__export__.product_product_155787_e3e7e1bc,1611-9/54,1611920230354,165.13,0.00
__export__.product_product_155796_122c7566,1611-9/56,1611920230356,165.13,0.00
__export__.product_product_155805_51d1763d,1611-9/58,1611920230358,165.13,0.00
__export__.product_product_155814_cdfb627f,1611-9/60,1611920230360,165.13,0.00
__export__.product_product_155751_84135bd2,1611-9/46,1611920230346,165.13,0.00
__export__.product_product_155760_614b9a7f,1611-9/48,1611920230348,165.13,0.00
__export__.product_product_155769_45a59297,1611-9/50,1611920230350,165.13,0.00
__export__.product_product_155815_8e94dd5c,18078-387/46,1807838720230346,165.13,0.00
__export__.product_product_155824_22b1a6a3,18078-387/48,1807838720230348,165.13,0.00
__export__.product_product_155833_ceae080a,18078-387/50,1807838720230350,165.13,0.00
__export__.product_product_155842_50c20367,18078-387/52,1807838720230352,165.13,0.00
__export__.product_product_155851_28a7301c,18078-387/54,1807838720230354,165.13,0.00
__export__.product_product_155860_d517b8d4,18078-387/56,1807838720230356,165.13,0.00
__export__.product_product_155869_c1516598,18078-387/58,1807838720230358,165.13,0.00
__export__.product_product_155878_3582a85e,18078-387/60,1807838720230360,165.13,0.00
__export__.product_product_155879_ec89c5dd,18078-386/46,1807838620230346,165.13,0.00
__export__.product_product_155888_c3e2ac44,18078-386/48,1807838620230348,165.13,0.00
__export__.product_product_155897_4058da99,18078-386/50,1807838620230350,165.13,0.00
__export__.product_product_155906_60d9aed3,18078-386/52,1807838620230352,165.13,0.00
__export__.product_product_155915_59cea145,18078-386/54,1807838620230354,165.13,0.00
__export__.product_product_155924_66451af2,18078-386/56,1807838620230356,165.13,0.00
__export__.product_product_155933_9565ca41,18078-386/58,1807838620230358,165.13,0.00
__export__.product_product_155942_68519f78,18078-386/60,1807838620230360,165.13,0.00
__export__.product_product_155943_da19399a,VE-GINEBRA-FU/S,VE-GINEBRA-FU/OS,108.84,0.00
__export__.product_product_155947_a9cff1f1,VE-GINEBRA-FU/M,VE-GINEBRA-FU/OM,108.84,0.00
__export__.product_product_155951_0008177c,VE-GINEBRA-FU/L,VE-GINEBRA-FU/OL,108.84,0.00
__export__.product_product_155960_c1b96894,VE-PARIS-AM-BL/L,VE-PARIS-AM-BL/OL,84.73,0.00
__export__.product_product_155964_6818485a,VE-MALU-MO/M,VE-MALU-MO/OM,121.34,0.00
__export__.product_product_155961_7af496a4,VE-MALU-MO/S,VE-MALU-MO/OS,121.34,0.00
__export__.product_product_155965_349c7dc2,18078-382-BC-2/46,180783822023034628,217.30,0.00
__export__.product_product_155973_5f68770a,18078-382-BC-2/48,180783822023034830,217.30,0.00
__export__.product_product_155981_10266074,18078-382-BC-2/50,180783822023035032,217.30,0.00
__export__.product_product_155989_fda01feb,18078-382-BC-2/52,180783822023035234,217.30,0.00
__export__.product_product_155997_6418ede4,18078-382-BC-2/54,180783822023035436,217.30,0.00
__export__.product_product_156005_98f59c79,18078-382-BC-2/56,180783822023035638,217.30,0.00
__export__.product_product_156013_59eb399c,18078-382-BC-2/58,180783822023035840,217.30,0.00
__export__.product_product_156014_264d3746,17001-10BC-2/46,17001102023034628,243.39,0.00
__export__.product_product_156022_0653f52c,17001-10BC-2/48,17001102023034830,243.39,0.00
__export__.product_product_156030_5a406528,17001-10BC-2/50,17001102023035032,243.39,0.00
__export__.product_product_156038_2ae437b0,17001-10BC-2/52,17001102023035234,217.30,0.00
__export__.product_product_156046_b88f2124,17001-10BC-2/54,17001102023035436,217.30,0.00
__export__.product_product_156054_74013b49,17001-10BC-2/56,17001102023035638,217.30,0.00
__export__.product_product_156062_3b323852,17001-10BC-2/58,17001102023035840,217.30,0.00
__export__.product_product_156063_cabb19c6,10036A-8-495-BC-2/46,10036849520234628,243.39,0.00
__export__.product_product_156071_0804b648,10036A-8-495-BC-2/48,10036849520234830,243.39,0.00
__export__.product_product_156079_3c1aefb7,10036A-8-495-BC-2/50,10036849520235032,243.39,0.00
__export__.product_product_156087_fe891903,10036A-8-495-BC-2/52,10036849520235234,243.39,0.00
__export__.product_product_156095_670b3c82,10036A-8-495-BC-2/54,10036849520235436,243.39,0.00
__export__.product_product_156103_19653201,10036A-8-495-BC-2/56,10036849520235638,243.39,0.00
__export__.product_product_156111_38e8fec4,10036A-8-495-BC-2/58,10036849520235840,243.39,0.00
__export__.product_product_156112_1512d3b8,17001-7-BC-2/46,1700172023034628,217.30,0.00
__export__.product_product_156120_c97e9ae5,17001-7-BC-2/48,1700172023034830,217.30,0.00
__export__.product_product_156128_198f9f4c,17001-7-BC-2/50,1700172023035032,217.30,0.00
__export__.product_product_156136_471aa3c3,17001-7-BC-2/52,1700172023035234,217.30,0.00
__export__.product_product_156144_a27de996,17001-7-BC-2/54,1700172023035436,217.30,0.00
__export__.product_product_156152_a3567a65,17001-7-BC-2/56,1700172023035638,217.30,0.00
__export__.product_product_156160_838d02ed,17001-7-BC-2/58,1700172023035840,217.30,0.00
__export__.product_product_156161_d6f847f1,17001-8-BC-2/46,1700182023034628,217.30,0.00
__export__.product_product_156169_42c0dd25,17001-8-BC-2/48,1700182023034830,217.30,0.00
__export__.product_product_156177_d1949bc2,17001-8-BC-2/50,1700182023035032,217.30,0.00
__export__.product_product_156185_72cc4efe,17001-8-BC-2/52,1700182023035234,217.30,0.00
__export__.product_product_156193_7781cf1b,17001-8-BC-2/54,1700182023035436,217.30,0.00
__export__.product_product_156201_f10750d9,17001-8-BC-2/56,1700182023035638,217.30,0.00
__export__.product_product_156209_0fdfc62f,17001-8-BC-2/58,1700182023035840,217.30,0.00
__export__.product_product_156210_1f539e4c,10036A-18-498-BC-2/46,1003618498234628,243.39,0.00
__export__.product_product_156218_a34914ff,10036A-18-498-BC-2/48,1003618498234830,243.39,0.00
__export__.product_product_156226_b03e6855,10036A-18-498-BC-2/50,1003618498235032,243.39,0.00
__export__.product_product_156234_b51208e9,10036A-18-498-BC-2/52,1003618498235234,243.39,0.00
__export__.product_product_156242_d68963e3,10036A-18-498-BC-2/54,1003618498235436,243.39,0.00
__export__.product_product_156250_a3183bab,10036A-18-498-BC-2/56,1003618498235638,243.39,0.00
__export__.product_product_156258_e92a4a10,10036A-18-498-BC-2/58,1003618498235840,243.39,0.00
__export__.product_product_156259_11099728,10036A-18-217BC-2/46,1003618217234628,243.39,0.00
__export__.product_product_156267_0a2d2aa7,10036A-18-217BC-2/48,1003618217234830,243.39,0.00
__export__.product_product_156275_dacc3994,10036A-18-217BC-2/50,1003618217235032,243.39,0.00
__export__.product_product_156283_949df541,10036A-18-217BC-2/52,1003618217235234,243.39,0.00
__export__.product_product_156291_7454fb13,10036A-18-217BC-2/54,1003618217235436,243.39,0.00
__export__.product_product_156299_d93ad404,10036A-18-217BC-2/56,1003618217235638,243.39,0.00
__export__.product_product_156307_01c22b91,10036A-18-217BC-2/58,1003618217235840,243.39,0.00
__export__.product_product_156308_f0767a54,10036A-18-216BC-2/46,1003618216234628,217.30,0.00
__export__.product_product_156316_0b934f78,10036A-18-216BC-2/48,1003618216234830,217.30,0.00
__export__.product_product_156324_b6dee629,10036A-18-216BC-2/50,1003618216235032,217.30,0.00
__export__.product_product_156332_d7b78ab3,10036A-18-216BC-2/52,1003618216235234,217.30,0.00
__export__.product_product_156340_39edda09,10036A-18-216BC-2/54,1003618216235436,217.30,0.00
__export__.product_product_156348_87b2b725,10036A-18-216BC-2/56,1003618216235638,217.30,0.00
__export__.product_product_156356_f5740816,10036A-18-216BC-2/58,1003618216235840,217.30,0.00
__export__.product_product_151151_dc0178b5,PUL-12,PUL-12,14.70,0.00
__export__.product_product_156357_42c313d3,SH-SE9011-LA/S,SH-SE9011-LA/OS,47.23,0.00
__export__.product_product_156361_df1fcbe4,SH-SE9011-LA/M,SH-SE9011-LA/OM,47.23,0.00
__export__.product_product_156365_59460087,SH-SE9011-LA/L,SH-SE9011-LA/OL,47.23,0.00
__export__.product_product_156374_6cbca71c,SH-SE9021-OL/L,SH-SE9021-OL/OL,40.98,0.00
__export__.product_product_156370_1af61d36,SH-SE9021-OL/M,SH-SE9021-OL/OM,40.98,0.00
__export__.product_product_156366_4e940efe,SH-SE9021-OL/S,SH-SE9021-OL/OS,40.98,0.00
__export__.product_product_156383_b2fa870f,SH-SE9021-BL/L,SH-SE9021-BL/OL,40.98,0.00
__export__.product_product_156379_f33fe593,SH-SE9021-BL/M,SH-SE9021-BL/OM,40.98,0.00
__export__.product_product_156375_30a5eaac,SH-SE9021-BL/S,SH-SE9021-BL/OS,40.98,0.00
__export__.product_product_156384_08e7a790,BL-SE9021-BL/S,BL-SE9021-BL/OS,43.39,0.00
__export__.product_product_156388_5f3ca0c5,BL-SE9021-BL/M,BL-SE9021-BL/OM,43.39,0.00
__export__.product_product_156392_84b184d2,BL-SE9021-BL/L,BL-SE9021-BL/OL,43.39,0.00
__export__.product_product_156393_c1752860,P2310-BG/S,P2310-BG/OS,40.98,0.00
__export__.product_product_156397_e6a0f573,P2310-BG/M,P2310-BG/OM,40.98,0.00
__export__.product_product_156402_50af29d4,P2310-BL/S,P2310-BL/OS,40.98,0.00
__export__.product_product_156410_60e92847,P2310-BL/L,P2310-BL/OL,40.98,0.00
__export__.product_product_156406_c4a83f63,P2310-BL/M,P2310-BL/OM,40.98,0.00
__export__.product_product_156419_3f783355,P2310-OR/L,P2310-OR/OL,40.98,0.00
__export__.product_product_156415_104fb1ce,P2310-OR/M,P2310-OR/OM,40.98,0.00
__export__.product_product_156411_c23c72ef,P2310-OR/S,P2310-OR/OS,40.98,0.00
__export__.product_product_156401_e61febaa,P2310-BG/L,P2310-BG/OL,40.98,0.00
__export__.product_product_156428_4af4ee98,SWT7991-WH/L,SWT7991-WH/OL,37.30,0.00
__export__.product_product_156424_4b6186ce,SWT7991-WH/M,SWT7991-WH/OM,37.30,0.00
__export__.product_product_156420_b825ea05,SWT7991-WH/S,SWT7991-WH/OS,37.30,0.00
__export__.product_product_156429_ea6923d5,FD9223-P1009-IN-GA/S,FD9223-P1009INGA/OS,69.55,0.00
__export__.product_product_156442_6feda8db,FD10659-P1026-AN-JA/M,FD10659-P1026/OM,83.84,0.00
__export__.product_product_156446_cfd1d626,FD10659-P1026-AN-JA/L,FD10659-P1026/OL,83.84,0.00
__export__.product_product_156438_71f7da73,FD10659-P1026-AN-JA/S,FD10659-P1026/OS,83.84,0.00
__export__.product_product_156455_bd4f870f,FD4571-P413-MA-BL/L,FD4571-P413-MA-BL/OL,71.34,0.00
__export__.product_product_156451_f755fc6c,FD4571-P413-MA-BL/M,FD4571-P413-MA-BL/OM,71.34,0.00
__export__.product_product_156447_6264dc0d,FD4571-P413-MA-BL/S,FD4571-P413-MA-BL/OS,71.34,0.00
__export__.product_product_156464_f4ab3c00,D2114-B-WH-BR/L,D2114-B-WH-BR/OL,44.55,0.00
__export__.product_product_156456_8bad3813,D2114-B-WH-BR/S,D2114-B-WH-BR/OS,44.55,0.00
__export__.product_product_156460_ee8420c8,D2114-B-WH-BR/M,D2114-B-WH-BR/OM,44.55,0.00
__export__.product_product_156433_496423ed,FD9223-P1009-IN-GA/M,FD9223-P1009INGA/OM,69.55,0.00
__export__.product_product_156437_2658b16c,FD9223-P1009-IN-GA/L,FD9223-P1009INGA/OL,69.55,0.00
__export__.product_product_156473_801f6aac,SWT7470-LI/L,SWT7470-LI/L,40.09,0.00
__export__.product_product_156465_0a414946,SWT7470-LI/S,SWT7470-LI/S,40.09,0.00
__export__.product_product_156469_f3fcb253,SWT7470-LI/M,SWT7470-LI/M,40.09,0.00
__export__.product_product_156474_53c10a7a,ET-LUCERO-MO-BL/S,ET-LUCERO-MO-BL/OS,104.38,0.00
__export__.product_product_156477_383c53b1,ET-LUCERO-MO-BL/M,ET-LUCERO-MO-BL/OM,104.38,0.00
__export__.product_product_155952_c307f443,VE-PARIS-AM-BL/S,VE-PARIS-AM-BL/OS,84.73,0.00
__export__.product_product_155956_c0244c93,VE-PARIS-AM-BL/M,VE-PARIS-AM-BL/OM,84.73,0.00
__export__.product_product_156486_65f7814d,FL-NOHEMI-LI-RJ/L,FL-NOHEMI-LI-RJ/OL,95.45,0.00
__export__.product_product_156482_4d10f4f1,FL-NOHEMI-LI-RJ/M,FL-NOHEMI-LI-RJ/OM,95.45,0.00
__export__.product_product_156478_fbb71679,FL-NOHEMI-LI-RJ/S,FL-NOHEMI-LI-RJ/OS,95.45,0.00
__export__.product_product_156490_cbdfef57,TP-SILVIA-MO-AZ/L,TP-SILVIA-MO-AZ/OL,55.27,0.00
__export__.product_product_156487_dc523efa,TP-SILVIA-MO-AZ/M,TP-SILVIA-MO-AZ/OM,55.27,0.00
__export__.product_product_156499_5f5a141e,PT-PILAR-LI/L,PT-PILAR-LI/OL,60.63,0.00
__export__.product_product_156495_77180fba,PT-PILAR-LI/M,PT-PILAR-LI/OM,60.63,0.00
__export__.product_product_156491_4b9d269e,PT-PILAR-LI/S,PT-PILAR-LI/OS,60.63,0.00
__export__.product_product_156508_716d93f8,PT-PILAR-MO/L,PT-PILAR-MO/OL,60.63,0.00
__export__.product_product_156504_1e8395e2,PT-PILAR-MO/M,PT-PILAR-MO/OM,60.63,0.00
__export__.product_product_156500_72599b4f,PT-PILAR-MO/S,PT-PILAR-MO/OS,60.63,0.00
__export__.product_product_156517_7567cb17,BL-DAFNE-AZ-RO/L,BL-DAFNE-AZ-RO/OL,55.57,0.00
__export__.product_product_156513_63476048,BL-DAFNE-AZ-RO/M,BL-DAFNE-AZ-RO/OM,55.57,0.00
__export__.product_product_156509_3eb5ea3f,BL-DAFNE-AZ-RO/S,BL-DAFNE-AZ-RO/OS,55.57,0.00
__export__.product_product_156518_98dd4389,Z5911-ORO-6,Z5911-ORO-6,95.57,0.00
__export__.product_product_156521_27a592da,Z5911-ORO-7,Z5911-ORO-7,98.12,0.00
__export__.product_product_156522_5de9ed60,Z-CH161-DAVI-6,Z-CH161-DAVI-6,128.61,0.00
__export__.product_product_156525_d9c584f4,Z-CH161-DAVI-7,Z-CH161-DAVI-7,128.61,0.00
__export__.product_product_156529_6d7db6dd,Z2625-NEGRO-7,Z2625-NEGRO-O7,76.43,0.00
__export__.product_product_156526_7cc45794,Z2625-NEGRO-6,Z2625-NEGRO-O6,76.43,0.00
__export__.product_product_156533_b88898cd,Z923-NEGRO-7,Z923-NEGRO-7,119.91,0.00
__export__.product_product_156530_0a8647a7,Z923-NEGRO-6,Z923-NEGRO-6,119.91,0.00
__export__.product_product_156537_f55d1dfb,Z723-PLATA-7,Z723-PLATA-7,119.91,0.00
__export__.product_product_156534_00487305,Z723-PLATA-6,Z723-PLATA-6,123.13,0.00
__export__.product_product_156538_c563456d,DK5007-47/46,DK50074720221046,165.13,0.00
__export__.product_product_156665_9609e945,DK5007-55/60,DK50075520221060,165.13,0.00
__export__.product_product_156656_f05647a5,DK5007-55/58,DK50075520221058,165.13,0.00
__export__.product_product_156647_e8461015,DK5007-55/56,DK50075520221056,165.13,0.00
__export__.product_product_156638_1be8788c,DK5007-55/54,DK50075520221054,165.13,0.00
__export__.product_product_156629_b0c3acab,DK5007-55/52,DK50075520221052,165.13,0.00
__export__.product_product_156620_610254a8,DK5007-55/50,DK50075520221050,165.13,0.00
__export__.product_product_156611_5aa5a4e1,DK5007-55/48,DK50075520221048,165.13,0.00
__export__.product_product_156602_8f42adbb,DK5007-55/46,DK50075520221046,165.13,0.00
__export__.product_product_156601_d41891fc,DK5007-47/60,DK50074720221060,165.13,0.00
__export__.product_product_156592_07e20a88,DK5007-47/58,DK50074720221058,165.13,0.00
__export__.product_product_156583_bcb52b50,DK5007-47/56,DK50074720221056,165.13,0.00
__export__.product_product_156574_988b294d,DK5007-47/54,DK50074720221054,165.13,0.00
__export__.product_product_156565_053f65cf,DK5007-47/52,DK50074720221052,165.13,0.00
__export__.product_product_156556_c200d751,DK5007-47/50,DK50074720221050,165.13,0.00
__export__.product_product_156547_43b459b2,DK5007-47/48,DK50074720221048,165.13,0.00
__export__.product_product_160261_299136a9,22E2712-RED/60,22E2712R20221060,165.13,0.00
__export__.product_product_160260_9d3b8ae3,22E2712-RED/58,22E2712R20221058,165.13,0.00
__export__.product_product_160259_002925d1,22E2712-RED/56,22E2712R20221056,165.13,0.00
__export__.product_product_160258_3b778c25,22E2712-RED/54,22E2712R20221054,165.13,0.00
__export__.product_product_160257_8e5cd878,22E2712-RED/52,22E2712R20221052,165.13,0.00
__export__.product_product_160256_b1d37f0d,22E2712-RED/50,22E2712R20221050,152.09,0.00
__export__.product_product_160255_2cd4aa8a,22E2712-RED/48,22E2712R20221048,152.09,0.00
__export__.product_product_160254_dabd9a6b,22E2712-RED/46,22E2712R20221046,165.13,0.00
__export__.product_product_160264_99752572,22A700112-2BC-2/50,22A700112220225032,217.30,0.00
__export__.product_product_160268_959ee50a,22A700112-2BC-2/58,22A700112220225840,217.30,0.00
__export__.product_product_160267_722ce8ff,22A700112-2BC-2/56,22A700112220225638,217.30,0.00
__export__.product_product_160266_089f7b1c,22A700112-2BC-2/54,22A700112220225436,217.30,0.00
__export__.product_product_160265_7143468b,22A700112-2BC-2/52,22A700112220225234,217.30,0.00
__export__.product_product_160263_a07e6d93,22A700112-2BC-2/48,22A700112220224830,217.30,0.00
__export__.product_product_160262_8c3b3650,22A700112-2BC-2/46,22A700112220224628,217.30,0.00
__export__.product_product_160275_e4ba0c61,22E2712-3BC-2/58,22E271232022105840,243.39,0.00
__export__.product_product_160274_197b9a75,22E2712-3BC-2/56,22E271232022105638,243.39,0.00
__export__.product_product_160273_88362d1c,22E2712-3BC-2/54,22E271232022105436,243.39,0.00
__export__.product_product_160272_18eeaf4f,22E2712-3BC-2/52,22E271232022105234,243.39,0.00
__export__.product_product_160271_e8e129f6,22E2712-3BC-2/50,22E271232022105032,243.39,0.00
__export__.product_product_160270_980dcb5d,22E2712-3BC-2/48,22E271232022104830,243.39,0.00
__export__.product_product_160269_28d5980c,22E2712-3BC-2/46,22E271232022104628,243.39,0.00
__export__.product_product_160276_3cc397d1,22C0905-17BC-2/46,22C0905172022104628,243.39,0.00
