id,Internal Reference,Barcode,Sales Price,Cost
__export__.product_product_89288_5aed457c,MF-10845/638-7.5,MF1084523638705,21.65,0.00
__export__.product_product_89287_cbb3b15d,MF-10845/638-7,MF1084523638701,21.65,0.00
__export__.product_product_89290_176fd7ce,P897/65-7,P89720230065701,21.65,0.00
__export__.product_product_89245_7a364d05,P897/81-7,P89720230081701,21.65,0.00
__export__.product_product_89236_97beb6be,P897/79-7,P89720230079701,21.65,0.00
__export__.product_product_89271_23804852,P897/77-7,P89720230077701,21.65,0.00
__export__.product_product_89291_f15ec598,P897/65-7.5,P89720230065705,21.65,0.00
__export__.product_product_89252_cee4c356,P1666/P1662/4-7.5,P16662023004705,21.65,0.00
__export__.product_product_86958_5d878020,ZP-CASSSINI-CHAROLINA/10,ZPCASCHAROLINA/O10,152.09,0.00
__export__.product_product_86957_03414773,ZP-CASSSINI-CHAROLINA/9.5,ZPCASCHAROLINA/O9.5,152.09,0.00
__export__.product_product_86956_50237727,ZP-CASSSINI-CHAROLINA/9,ZPCASCHAROLINA/O9,152.09,0.00
__export__.product_product_86955_7804b6d4,ZP-CASSSINI-CHAROLINA/8.5,ZPCASCHAROLINA/O8.5,152.09,0.00
__export__.product_product_86954_08979133,ZP-CASSSINI-CHAROLINA/8,ZPCASCAROLINA/O8,152.09,0.00
__export__.product_product_86953_88a63aac,ZP-CASSSINI-CHAROLINA/7.5,ZPCASCHAROLINA/O7.5,152.09,0.00
__export__.product_product_86952_32bff010,ZP-CASSSINI-CHAROLINA/7,ZPCASCHAROLINA/O7,152.09,0.00
__export__.product_product_86720_702ffc77,AR-15,AR-15,17.30,0.00
__export__.product_product_89292_52bd21e5,BL-ARIANA EST/S,BLARIAE/S,59.04,0.00
__export__.product_product_89293_d27ee4d8,BL-ARIANA EST/M,BLARIAE/M,59.04,0.00
__export__.product_product_89294_2643138b,BL-ARIANA EST/L,BLARIAE/L,59.04,0.00
__export__.product_product_89295_79279d4d,PT-TAHIRI/S,PTTAHI/S,79.38,0.00
__export__.product_product_89296_e7d6d883,PT-TAHIRI/M,TP-TAHI/M,79.38,0.00
__export__.product_product_89298_7595190b,TP-ALMA/M,TP-ALMA/OM,52.97,0.00
__export__.product_product_89297_42306be9,TP-ALMA/S,TPALMA/S,52.96,0.00
__export__.product_product_89299_e91af699,VE-ISABELA/S,VEISABE/S,133.84,0.00
__export__.product_product_89300_fe7e0934,VE-ISABELA/M,VEISABE/M,133.84,0.00
__export__.product_product_89303_96206e9f,VE-GRAZZIA UNI/L,VEGRAZIU/OL,108.84,0.00
__export__.product_product_89302_3bb10356,VE-GRAZZIA UNI/M,VEGRAZIU/OM,108.84,0.00
__export__.product_product_89301_d014141f,VE-GRAZZIA UNI/S,VEGRAZU/OS,133.84,0.00
__export__.product_product_89304_779a301e,VE-SILVANA/S,VESILVA/OS,131.16,0.00
__export__.product_product_89305_1a0d6651,VE-SILVANA/M,VESILVA/OM,131.16,0.00
__export__.product_product_89306_573e45bf,VE-DALILA/S,VEDALILA/OS,107.05,0.00
__export__.product_product_89307_a5e30fce,VE-DALILA/M,VEDALILA/OM,107.05,0.00
__export__.product_product_89308_15f3572f,VE-DALILA/L,VEDALILA/OL,107.05,0.00
__export__.product_product_88241_8f4f9413,PT-10036A-18-498/40,10036A18149840,47.74,0.00
__export__.product_product_88240_e5468c91,PT-10036A-18-498/38,10036A18149838,47.74,0.00
__export__.product_product_88239_b929bf30,PT-10036A-18-498/36,10036A18149836,47.74,0.00
__export__.product_product_88238_d8b7ceed,PT-10036A-18-498/34,10036A18149834,47.74,0.00
__export__.product_product_88236_68b35593,PT-10036A-18-498/32,10036A18149832,47.74,0.00
__export__.product_product_88235_177ebfe8,PT-10036A-18-498/30,10036A18149830,47.74,0.00
__export__.product_product_89316_91d86182,PT-17001-5/40,17001520230440,47.74,0.00
__export__.product_product_89315_fd426e24,PT-17001-5/38,17001520230438,47.74,0.00
__export__.product_product_89314_e8346bb6,PT-17001-5/36,17001520230436,47.74,0.00
__export__.product_product_89313_4244416f,PT-17001-5/34,17001520230434,47.74,0.00
__export__.product_product_89312_6e8b17f7,PT-17001-5/32,17001520230432,47.74,0.00
__export__.product_product_89311_c01fd781,PT-17001-5/30,17001520230430,47.74,0.00
__export__.product_product_89322_8091402b,PT-10036A-18-217B/40,10036A18217B40,47.74,0.00
__export__.product_product_89321_b8e6af57,PT-10036A-18-217B/38,10036A18217B38,47.74,0.00
__export__.product_product_89320_2c11ad90,PT-10036A-18-217B/36,10036A18217B36,47.74,0.00
__export__.product_product_89319_19eed28a,PT-10036A-18-217B/34,10036A18217B34,47.74,0.00
__export__.product_product_89318_e0c9c65d,PT-10036A-18-217B/32,10036A18217B32,47.74,0.00
__export__.product_product_89317_d5337f49,PT-10036A-18-217B/30,10036A18217B30,47.74,0.00
__export__.product_product_89324_7b348e72,FL-MEDITERRANEO/XL,FL-MEDITERRANEO/OXL,77.59,0.00
__export__.product_product_89323_a425464a,FL-MEDITERRANEO/L,FL-MEDITERRANEO/OL,77.59,0.00
__export__.product_product_88690_660884b2,ZP-GAM-NE-S/F-CASSINI/7.5,ZPGAMNEGSFCAS/OO7.5,152.09,0.00
__export__.product_product_88689_41f551d8,ZP-GAM-NE-S/F-CASSINI/7,ZPGAMNEGSFCAS/OO7,152.09,0.00
__export__.product_product_88691_d7051d49,ZP-GAM-NE-S/F-CASSINI/8,ZPGAMNEGSFCAS/OO8,152.09,0.00
__export__.product_product_88692_5bcc8f88,ZP-GAM-NE-S/F-CASSINI/8.5,ZPGAMNEGSFCAS/O8.5,152.09,0.00
__export__.product_product_88278_39972f3a,ZP-GAM-AZ-S/F-CASSINI/8.5,ZPGAMAZSFCAS/OO8.5,152.09,0.00
__export__.product_product_88277_6b0acdc6,ZP-GAM-AZ-S/F-CASSINI/8,ZPGAMAZSFCAS/OO8,152.09,0.00
__export__.product_product_88275_ea8a079c,ZP-GAM-AZ-S/F-CASSINI/7,ZPGAMAZSFCAS/OO7,152.09,0.00
__export__.product_product_88685_8e207ce6,ZP-GAM-ML-S/F-CASSINI/8,ZPGAMMLSFCAS/OO8,152.09,0.00
__export__.product_product_88683_b55449d5,ZP-GAM-ML-S/F-CASSINI/7,ZPGAMMLSFCAS/OO7,152.09,0.00
__export__.product_product_88684_43779235,ZP-GAM-ML-S/F-CASSINI/7.5,ZPGAMMLSFCAS/OO7.5,152.09,0.00
__export__.product_product_89025_e97806ae,ZP-GAM-VN-S/F-CASSINI/7.5,ZPGAMVNSFCAS/O7.5,152.09,0.00
__export__.product_product_87965_41fe35d5,ZP-GAM-COF-S/F-CASSINI/7.5,ZPGAMCOFSFCAS/OO7.5,152.09,0.00
__export__.product_product_87966_48c47122,ZP-GAM-COF-S/F-CASSINI/8,ZPGAMCOFSFCAS/OO8,152.09,0.00
__export__.product_product_88276_91bce137,ZP-GAM-AZ-S/F-CASSINI/7.5,ZPGAMAZSFCAS/OO7.5,152.09,0.00
__export__.product_product_88987_bcf34f90,ZP-CASSINI-PS-PT-COF/7,ZPCASSPSPTCOF/O7,152.09,0.00
__export__.product_product_88244_64a966a7,ZP-LOAFER-H/7.5,ZP-LOAFER-H/O7.5,152.09,0.00
__export__.product_product_88245_6fbf8519,ZP-LOAFER-H/8,ZP-LOAFER-H/O8,152.09,0.00
__export__.product_product_88246_d4aee094,ZP-LOAFER-H/8.5,ZP-LOAFER-H/O8.5,152.09,0.00
__export__.product_product_88247_0f00a4c9,ZP-LOAFER-H/9,ZP-LOAFER-H/O9,152.09,0.00
__export__.product_product_88248_3e8869a0,ZP-LOAFER-H/9.5,ZP-LOAFER-H/O9.5,152.09,0.00
__export__.product_product_89327_4b172cf2,23241-FUC/L,23241-FUC/OL,56.43,0.00
__export__.product_product_89326_f743d94e,23241-FUC/M,23241-FUC/OM,56.43,0.00
__export__.product_product_89325_31949677,23241-FUC/S,23241-FUC/OS,56.43,0.00
__export__.product_product_89328_28654748,FD11046-SG/S,FD11046-SG/OS,85.63,0.00
__export__.product_product_89329_e918bd88,FD11046-SG/M,FD11046-SG/OM,85.63,0.00
__export__.product_product_89330_a7561118,FD11046-SG/L,FD11046-SG/OL,85.63,0.00
__export__.product_product_89332_ac0e37df,R738-BG/M,R738-BG/OM,53.48,0.00
__export__.product_product_89333_861456e5,R738-BG/L,R738-BG/OL,53.48,0.00
__export__.product_product_89331_2349df93,R738-BG/S,R738-BG/OS,53.48,0.00
__export__.product_product_88434_bb0ff2e6,ZP-GAM-AZ-CASSINI/7.5,ZPGAMAZCAS/O7.5,152.09,0.00
__export__.product_product_89336_8e24e961,ZP-GAM-COF-CASSINI/8.5,ZPGAMCOFCAS/O8.5,152.09,0.00
__export__.product_product_89338_ca0b2ec0,ZP-GAM-COF-CASSINI/9.5,ZPGAMCOFCAS/O9.5,152.09,0.00
__export__.product_product_89337_de5da7f4,ZP-GAM-COF-CASSINI/9,ZPGAMCOFCAS/O9,152.09,0.00
__export__.product_product_89335_a4c3f725,ZP-GAM-COF-CASSINI/8,ZPGAMCOFCAS/O8,152.09,0.00
__export__.product_product_89334_c04c6297,ZP-GAM-COF-CASSINI/7.5,ZPGAMCOFCAS/O7.5,152.09,0.00
__export__.product_product_89344_c6cb638f,SP-WHT-BA/10,SP-WHT-BA/O10,47.74,0.00
__export__.product_product_86338_93cea22c,ZP-CASSINI-PS-PT-BRW/7,ZPCASSPSPTBRW/O7,152.09,0.00
__export__.product_product_85699_0d2c4f04,ZP-CASSINI-PS-PT-BLK/7,ZPCASSPSPTBLK/O7,152.09,0.00
__export__.product_product_89346_d3a6b833,CUWSD016-555/M,051054298080,88.61,0.00
__export__.product_product_89345_a0ff9922,CUWSD016-555/S,051054298073,88.61,0.00
__export__.product_product_89347_7a6fb4bf,CUWSD016-555/L,051054298097,88.61,0.00
__export__.product_product_89352_dd6d6a98,CUKSD041-494/XL,713610170406,56.43,0.00
__export__.product_product_89353_e5a2ae64,CUWFA034-022/S,84971407419,72.09,0.00
__export__.product_product_89355_02c6c9d3,CUWFA034-022/L,84971407433,72.09,0.00
__export__.product_product_89356_d1b16d44,CUWFA034-022/XL,84971407440,72.09,0.00
__export__.product_product_89354_34530d80,CUWFA034-022/M,84971407426,72.09,0.00
__export__.product_product_89350_a08bb521,CUKSD041-494/M,713610170383,56.43,0.00
__export__.product_product_89349_d3173e84,CUKSD041-494/S,713610170376,56.43,0.00
__export__.product_product_89359_1c947a49,CUWF2105-BW-B/L,7448338059018,97.30,0.00
__export__.product_product_89358_0f7fcaf9,CUWF2105-BW-B/M,7448336837816,97.30,0.00
__export__.product_product_89357_4ca4714c,CUWF2105-BW-B/S,7448335874812,97.30,0.00
__export__.product_product_89351_39e5eea0,CUKSD041-494/L,713610170390,56.43,0.00
__export__.product_product_89360_1dc42d46,CUWF2105-BW-B/XL,7448331826839,97.30,0.00
__export__.product_product_89348_e3dadd9b,CUWSD016-555/XL,051054298103,88.61,0.00
__export__.product_product_89361_f40ae03e,OPKSB005-786/S,799016206338,53.83,0.00
__export__.product_product_89364_a5aab17b,OPKSB005-786/XL,799016206345,53.83,0.00
__export__.product_product_89363_1119ce57,OPKSB005-786/L,799016206314,53.83,0.00
__export__.product_product_89362_578f9a80,OPKSB005-786/M,799016206321,53.83,0.00
__export__.product_product_89367_e820ab9d,TL-X03-226.A/M,7453040780594,39.91,0.00
__export__.product_product_89366_23ab7cbd,TL-X03-226.A/S,7453040780587,39.91,0.00
__export__.product_product_89372_09cad303,TL-X03-214B.A/L,7453040780365,39.91,0.00
__export__.product_product_89371_42e56fda,TL-X03-214B.A/M,7453040780358,39.91,0.00
__export__.product_product_89370_aea8f037,TL-X03-214B.A/S,7453040780341,39.91,0.00
__export__.product_product_89373_84648daf,TL-X03-214B.A/XL,7453040780372,39.91,0.00
__export__.product_product_89376_d790c387,TL-X03-222.A/L,7453040780488,39.91,0.00
__export__.product_product_89375_47e98155,TL-X03-222.A/M,7453040780471,39.91,0.00
__export__.product_product_89369_8ebfa743,TL-X03-226.A/XL,7453040780617,39.91,0.00
__export__.product_product_89382_a688add9,TL-20-500C/40,7453040450442,43.39,0.00
__export__.product_product_89383_7c3cb987,TL-X25-501B.A/30,7453040772544,34.70,0.00
__export__.product_product_89384_a1de9020,TL-X25-501B.A/32,7453040772551,34.70,0.00
__export__.product_product_89385_d97fbcf4,TL-X25-501B.A/34,7453040772568,34.70,0.00
__export__.product_product_89386_6b91a6f1,TL-X25-501B.A/36,7453040772575,34.70,0.00
__export__.product_product_89387_19ccc8cd,TL-X25-501B.A/38,7453040772582,34.70,0.00
__export__.product_product_89389_bfefc523,TL-X25-501D.A/30,7453040771486,34.70,0.00
__export__.product_product_89390_1f2c3280,TL-X25-501D.A/32,7453040771493,34.70,0.00
__export__.product_product_89391_2d652677,TL-X25-501D.A/34,7453040771509,34.70,0.00
__export__.product_product_89392_7b88d01e,TL-X25-501D.A/36,7453040771516,34.70,0.00
__export__.product_product_89393_7ba77e8e,TL-X25-501D.A/38,7453040771523,34.70,0.00
__export__.product_product_89394_0add3120,TL-X25-501D.A/40,7453040771530,34.70,0.00
__export__.product_product_89397_a26832e9,TL-X03-214A.A/L,7453040780280,39.91,0.00
__export__.product_product_89396_5736a1c8,TL-X03-214A.A/M,7453040780273,39.91,0.00
__export__.product_product_89395_fd7b4145,TL-X03-214A.A/S,TL-X03-214A.A/S,39.91,0.00
__export__.product_product_89398_f6aa55fb,TL-X03-214A.A/XL,7453040780297,39.91,0.00
__export__.product_product_89388_2eaf4d4d,TL-X25-501B.A/40,7453040772599,34.70,0.00
__export__.product_product_89399_aabdfcb6,TL-X25-501C.A/30,7453040771387,34.70,0.00
__export__.product_product_89400_80cd9ea8,TL-X25-501C.A/32,7453040771394,34.70,0.00
__export__.product_product_89401_8aaf5975,TL-X25-501C.A/34,7453040771400,34.70,0.00
__export__.product_product_89402_1c98ebd7,TL-X25-501C.A/36,7453040771417,34.70,0.00
__export__.product_product_89403_c111ea39,TL-X25-501C.A/38,7453040771424,34.70,0.00
__export__.product_product_89404_d9e86606,TL-X25-501C.A/40,7453040771431,34.70,0.00
__export__.product_product_89407_1abc03a6,OPWB1101-670/L,7448336230273,79.04,0.00
__export__.product_product_89408_0ff9a22e,OPWB1101-670/XL,7448330770713,79.04,0.00
__export__.product_product_89406_272334d4,OPWB1101-670/M,7448332935943,79.04,0.00
__export__.product_product_89405_b3d36464,OPWB1101-670/S,7448341864845,79.04,0.00
__export__.product_product_89411_dc2b245c,TL-X25-501G.A/34,7453040771769,34.70,0.00
__export__.product_product_89412_0b10ca7b,TL-X25-501G.A/36,7453040771776,34.70,0.00
__export__.product_product_89413_0bdd0092,TL-X25-501G.A/38,7453040771783,34.70,0.00
__export__.product_product_89414_3923a199,TL-X25-501G.A/40,7453040771790,34.70,0.00
__export__.product_product_89410_4e37a08f,TL-X25-501G.A/32,7453040771752,34.70,0.00
__export__.product_product_89409_1203f8fe,TL-X25-501G.A/30,7453040771745,34.70,0.00
__export__.product_product_89381_546db7f5,TL-20-500C/38,7453040450336,43.39,0.00
__export__.product_product_89374_2e282a85,TL-X03-222.A/S,7453040780464,39.91,0.00
__export__.product_product_89377_86679da3,TL-X03-222.A/XL,7453040780495,39.91,0.00
__export__.product_product_89368_0868d03f,TL-X03-226.A/L,7453040780600,39.91,0.00
__export__.product_product_89380_73d9d1fe,TL-20-500C/34,7453040450114,43.39,0.00
__export__.product_product_89379_9c836904,TL-20-500C/32,7453040450008,43.39,0.00
__export__.product_product_89378_3a2a7b2b,TL-20-500C/30,7453040449897,43.39,0.00
__export__.product_product_89420_5e61552b,TL-20-500B/40,7453040743704,43.39,0.00
__export__.product_product_89419_919c77a8,TL-20-500B/38,7453040743698,43.39,0.00
__export__.product_product_89418_6fa51cf3,TL-20-500B/36,7453040743681,43.39,0.00
__export__.product_product_89425_7a068169,TL-20-500A/38,7453040743636,43.39,0.00
__export__.product_product_89417_8700e9d1,TL-20-500B/34,7453040743674,43.39,0.00
__export__.product_product_89416_660059e5,TL-20-500B/32,7453040743667,43.39,0.00
__export__.product_product_89415_5467d13a,TL-20-500B/30,7453040743650,43.39,0.00
__export__.product_product_89426_d6fe6096,TL-20-500A/40,7453040743643,43.39,0.00
__export__.product_product_89421_d7703c94,TL-20-500A/30,7453040743599,43.39,0.00
__export__.product_product_89422_7afe3a7c,TL-20-500A/32,7453040743605,43.39,0.00
__export__.product_product_89423_b18ad439,TL-20-500A/34,7453040743612,43.39,0.00
__export__.product_product_89424_29a55ad0,TL-20-500A/36,7453040743629,43.39,0.00
__export__.product_product_89432_7b237347,PT-008-BG-BLACK/42,008BBG120220642,56.43,0.00
__export__.product_product_89434_40ff885a,18102-449/46,1810244920230346,165.13,0.00
__export__.product_product_89435_e0af5c18,18102-449/48,1810244920230348,165.13,0.00
__export__.product_product_89436_dba6faed,18102-449/50,1810244920230350,165.13,0.00
__export__.product_product_89437_91e30ab3,18102-449/52,1810244920230352,165.13,0.00
__export__.product_product_89438_e3bc3615,18102-449/54,1810244920230354,165.13,0.00
__export__.product_product_89439_3c235a11,18102-449/56,1810244920230356,165.13,0.00
__export__.product_product_89440_ace31eac,18102-449/58,1810244920230358,165.13,0.00
__export__.product_product_89441_10275950,18102-449/60,1810244920230360,165.13,0.00
__export__.product_product_89442_b1801488,1611-10/46,16111020230346,165.13,0.00
__export__.product_product_89443_1a861327,1611-10/48,16111020230348,165.13,0.00
__export__.product_product_89444_5837719c,1611-10/50,16111020230350,165.13,0.00
__export__.product_product_89445_5994c5f8,1611-10/52,16111020230352,165.13,0.00
__export__.product_product_89446_442a199e,1611-10/54,16111020230354,165.13,0.00
__export__.product_product_89447_c3f3ac7a,1611-10/56,16111020230356,165.13,0.00
__export__.product_product_89448_a286e9b3,1611-10/58,16111020230358,165.13,0.00
__export__.product_product_89449_4c4e8050,1611-10/60,16111020230360,165.13,0.00
__export__.product_product_89457_80529174,1611-11/60,16111120230360,165.13,0.00
__export__.product_product_89461_a2f4953f,1611-9/52,1611920230352,165.13,0.00
__export__.product_product_89462_305c1686,1611-9/54,1611920230354,165.13,0.00
__export__.product_product_89463_ac35b23d,1611-9/56,1611920230356,165.13,0.00
__export__.product_product_89464_c9cd5127,1611-9/58,1611920230358,165.13,0.00
__export__.product_product_89465_6243f170,1611-9/60,1611920230360,165.13,0.00
__export__.product_product_89458_2d620e3f,1611-9/46,1611920230346,165.13,0.00
__export__.product_product_89459_a0c785c9,1611-9/48,1611920230348,165.13,0.00
__export__.product_product_89460_c3b3c697,1611-9/50,1611920230350,165.13,0.00
__export__.product_product_89466_4c92e1f4,18078-387/46,1807838720230346,165.13,0.00
__export__.product_product_89467_368f2d15,18078-387/48,1807838720230348,165.13,0.00
__export__.product_product_89468_878a7d6d,18078-387/50,1807838720230350,165.13,0.00
__export__.product_product_89469_68d2e690,18078-387/52,1807838720230352,165.13,0.00
__export__.product_product_89470_ecdce542,18078-387/54,1807838720230354,165.13,0.00
__export__.product_product_89471_8c994e14,18078-387/56,1807838720230356,165.13,0.00
__export__.product_product_89472_43ae7756,18078-387/58,1807838720230358,165.13,0.00
__export__.product_product_89473_2c735225,18078-387/60,1807838720230360,165.13,0.00
__export__.product_product_89474_6fa4a8c4,18078-386/46,1807838620230346,165.13,0.00
__export__.product_product_89475_6d290d26,18078-386/48,1807838620230348,165.13,0.00
__export__.product_product_89476_1e4b6c7f,18078-386/50,1807838620230350,165.13,0.00
__export__.product_product_89477_c9cd2156,18078-386/52,1807838620230352,165.13,0.00
__export__.product_product_89478_3b0f9bfe,18078-386/54,1807838620230354,165.13,0.00
__export__.product_product_89479_cad84b9a,18078-386/56,1807838620230356,165.13,0.00
__export__.product_product_89480_19d95684,18078-386/58,1807838620230358,165.13,0.00
__export__.product_product_89481_f2f929eb,18078-386/60,1807838620230360,165.13,0.00
__export__.product_product_89482_14f001ed,VE-GINEBRA-FU/S,VE-GINEBRA-FU/OS,108.84,0.00
__export__.product_product_89483_bb11e3bd,VE-GINEBRA-FU/M,VE-GINEBRA-FU/OM,108.84,0.00
__export__.product_product_89484_46eb21f4,VE-GINEBRA-FU/L,VE-GINEBRA-FU/OL,108.84,0.00
__export__.product_product_89487_d4bdecff,VE-PARIS-AM-BL/L,VE-PARIS-AM-BL/OL,84.73,0.00
__export__.product_product_89490_a14f6f80,VE-MALU-MO/M,VE-MALU-MO/OM,121.34,0.00
__export__.product_product_89489_33ea2871,VE-MALU-MO/S,VE-MALU-MO/OS,121.34,0.00
__export__.product_product_89493_5de872a1,18078-382-BC-2/46,180783822023034628,217.30,0.00
__export__.product_product_89494_b10641fa,18078-382-BC-2/48,180783822023034830,217.30,0.00
__export__.product_product_89495_7280e433,18078-382-BC-2/50,180783822023035032,217.30,0.00
__export__.product_product_89496_c0df4ece,18078-382-BC-2/52,180783822023035234,217.30,0.00
__export__.product_product_89497_9ec70afd,18078-382-BC-2/54,180783822023035436,217.30,0.00
__export__.product_product_89498_bd350ff0,18078-382-BC-2/56,180783822023035638,217.30,0.00
__export__.product_product_89499_c03df570,18078-382-BC-2/58,180783822023035840,217.30,0.00
__export__.product_product_89500_7658f6c4,17001-10BC-2/46,17001102023034628,243.39,0.00
__export__.product_product_89501_24579a83,17001-10BC-2/48,17001102023034830,243.39,0.00
__export__.product_product_89502_5693ce4f,17001-10BC-2/50,17001102023035032,243.39,0.00
__export__.product_product_89503_217501f5,17001-10BC-2/52,17001102023035234,217.30,0.00
__export__.product_product_89504_ba7650b7,17001-10BC-2/54,17001102023035436,217.30,0.00
__export__.product_product_89505_2cbeef67,17001-10BC-2/56,17001102023035638,217.30,0.00
__export__.product_product_89506_27a3a5af,17001-10BC-2/58,17001102023035840,217.30,0.00
__export__.product_product_89507_7abf3f94,10036A-8-495-BC-2/46,10036849520234628,243.39,0.00
__export__.product_product_89508_63836716,10036A-8-495-BC-2/48,10036849520234830,243.39,0.00
__export__.product_product_89509_9adb5a94,10036A-8-495-BC-2/50,10036849520235032,243.39,0.00
__export__.product_product_89510_7cb61037,10036A-8-495-BC-2/52,10036849520235234,243.39,0.00
__export__.product_product_89511_23d50d68,10036A-8-495-BC-2/54,10036849520235436,243.39,0.00
__export__.product_product_89512_a84d6103,10036A-8-495-BC-2/56,10036849520235638,243.39,0.00
__export__.product_product_89513_c2810255,10036A-8-495-BC-2/58,10036849520235840,243.39,0.00
__export__.product_product_89514_adbbb471,17001-7-BC-2/46,1700172023034628,217.30,0.00
__export__.product_product_89515_f42cbcb0,17001-7-BC-2/48,1700172023034830,217.30,0.00
__export__.product_product_89516_be93dc89,17001-7-BC-2/50,1700172023035032,217.30,0.00
__export__.product_product_89517_a92c5ae3,17001-7-BC-2/52,1700172023035234,217.30,0.00
__export__.product_product_89518_1de5c4ee,17001-7-BC-2/54,1700172023035436,217.30,0.00
__export__.product_product_89519_e9011a55,17001-7-BC-2/56,1700172023035638,217.30,0.00
__export__.product_product_89520_93c077b2,17001-7-BC-2/58,1700172023035840,217.30,0.00
__export__.product_product_89521_b0f0739d,17001-8-BC-2/46,1700182023034628,217.30,0.00
__export__.product_product_89522_5aee1a0e,17001-8-BC-2/48,1700182023034830,217.30,0.00
__export__.product_product_89523_79788cfc,17001-8-BC-2/50,1700182023035032,217.30,0.00
__export__.product_product_89524_55896c43,17001-8-BC-2/52,1700182023035234,217.30,0.00
__export__.product_product_89525_8537f48d,17001-8-BC-2/54,1700182023035436,217.30,0.00
__export__.product_product_89526_57fc8592,17001-8-BC-2/56,1700182023035638,217.30,0.00
__export__.product_product_89527_de6f113d,17001-8-BC-2/58,1700182023035840,217.30,0.00
__export__.product_product_89528_b5edb904,10036A-18-498-BC-2/46,1003618498234628,243.39,0.00
__export__.product_product_89529_f87c402b,10036A-18-498-BC-2/48,1003618498234830,243.39,0.00
__export__.product_product_89530_8338eb93,10036A-18-498-BC-2/50,1003618498235032,243.39,0.00
__export__.product_product_89531_a08d5cbe,10036A-18-498-BC-2/52,1003618498235234,243.39,0.00
__export__.product_product_89532_6b1f9f28,10036A-18-498-BC-2/54,1003618498235436,243.39,0.00
__export__.product_product_89533_cf11a906,10036A-18-498-BC-2/56,1003618498235638,243.39,0.00
__export__.product_product_89534_88390031,10036A-18-498-BC-2/58,1003618498235840,243.39,0.00
__export__.product_product_89535_f649e5f0,10036A-18-217BC-2/46,1003618217234628,243.39,0.00
__export__.product_product_89536_7c05240e,10036A-18-217BC-2/48,1003618217234830,243.39,0.00
__export__.product_product_89537_96c1fb9c,10036A-18-217BC-2/50,1003618217235032,243.39,0.00
__export__.product_product_89538_e511fe75,10036A-18-217BC-2/52,1003618217235234,243.39,0.00
__export__.product_product_89539_4d8c7fb9,10036A-18-217BC-2/54,1003618217235436,243.39,0.00
__export__.product_product_89540_7a8d69a9,10036A-18-217BC-2/56,1003618217235638,243.39,0.00
__export__.product_product_89541_a44caab5,10036A-18-217BC-2/58,1003618217235840,243.39,0.00
__export__.product_product_89542_886d9be8,10036A-18-216BC-2/46,1003618216234628,217.30,0.00
__export__.product_product_89543_07f7ac47,10036A-18-216BC-2/48,1003618216234830,217.30,0.00
__export__.product_product_89544_5ca879fd,10036A-18-216BC-2/50,1003618216235032,217.30,0.00
__export__.product_product_89545_86243543,10036A-18-216BC-2/52,1003618216235234,217.30,0.00
__export__.product_product_89546_7b0e2937,10036A-18-216BC-2/54,1003618216235436,217.30,0.00
__export__.product_product_89547_a4ed4158,10036A-18-216BC-2/56,1003618216235638,217.30,0.00
__export__.product_product_89548_6f598834,10036A-18-216BC-2/58,1003618216235840,217.30,0.00
__export__.product_product_88310_fff6d3fa,PUL-12,PUL-12,14.70,0.00
__export__.product_product_89549_fa7b89b3,SH-SE9011-LA/S,SH-SE9011-LA/OS,47.23,0.00
__export__.product_product_89550_6ba5cb66,SH-SE9011-LA/M,SH-SE9011-LA/OM,47.23,0.00
__export__.product_product_89551_abb0e8c6,SH-SE9011-LA/L,SH-SE9011-LA/OL,47.23,0.00
__export__.product_product_89554_ebd8aad5,SH-SE9021-OL/L,SH-SE9021-OL/OL,40.98,0.00
__export__.product_product_89553_ab9ef826,SH-SE9021-OL/M,SH-SE9021-OL/OM,40.98,0.00
__export__.product_product_89552_569b958f,SH-SE9021-OL/S,SH-SE9021-OL/OS,40.98,0.00
__export__.product_product_89557_593d5b30,SH-SE9021-BL/L,SH-SE9021-BL/OL,40.98,0.00
__export__.product_product_89556_92325687,SH-SE9021-BL/M,SH-SE9021-BL/OM,40.98,0.00
__export__.product_product_89555_63030348,SH-SE9021-BL/S,SH-SE9021-BL/OS,40.98,0.00
__export__.product_product_89558_10f53d90,BL-SE9021-BL/S,BL-SE9021-BL/OS,43.39,0.00
__export__.product_product_89559_77a16783,BL-SE9021-BL/M,BL-SE9021-BL/OM,43.39,0.00
__export__.product_product_89560_ed02208e,BL-SE9021-BL/L,BL-SE9021-BL/OL,43.39,0.00
__export__.product_product_89561_502a7a95,P2310-BG/S,P2310-BG/OS,40.98,0.00
__export__.product_product_89562_33f8ae27,P2310-BG/M,P2310-BG/OM,40.98,0.00
__export__.product_product_89564_9970cf6f,P2310-BL/S,P2310-BL/OS,40.98,0.00
__export__.product_product_89566_423f56cb,P2310-BL/L,P2310-BL/OL,40.98,0.00
__export__.product_product_89565_24946135,P2310-BL/M,P2310-BL/OM,40.98,0.00
__export__.product_product_89569_4d188891,P2310-OR/L,P2310-OR/OL,40.98,0.00
__export__.product_product_89568_7ba405b8,P2310-OR/M,P2310-OR/OM,40.98,0.00
__export__.product_product_89567_787f0336,P2310-OR/S,P2310-OR/OS,40.98,0.00
__export__.product_product_89563_66555070,P2310-BG/L,P2310-BG/OL,40.98,0.00
__export__.product_product_89572_a88424db,SWT7991-WH/L,SWT7991-WH/OL,37.30,0.00
