External ID,Name,Product Type,Product Category,Sales Price,Cost,Can be Sold,Can be Purchased,is_storable,available_in_pos,Internal Reference,Barcode
product_template_clape_cin,M. CINTURON P/DAMA CLAPE VARIOS MODELOS,Goods,Ropa / Mujeres,35.63,0.00,True,True,True,True,CLAPE-CIN,CLAPE-CIN
product_template_z_sd913davi_rd_39,Terno Z-SD913DAVI-RD,Goods,Ropa / Mujeres / Zapatos,95.57,0.00,True,True,True,True,Z-SD913DAVI-RD/39,Z-SD913DAVI-RD/O39
product_template_z_sd391davi_bl_37,Terno Z-SD391DAVI-BL,Goods,Ropa / Mujeres / Zapatos,95.57,0.00,True,True,True,True,Z-SD391DAVI-BL/37,Z-SD391DAVI-BL/O37
product_template_alc_100ml,ALCOHOL USO EXTERNO 70% ALCOHOL 100 ML,Goods,Ropa / Hombres / Ternos,2.50,0.00,True,True,True,True,ALC-100ML,ALC-100ML
product_template_alc_250ml,ACOHOL USO EXTERNO 70% ALCOHOL 250 ML,Goods,Ropa / Hombres / Ternos,3.50,0.00,True,True,True,True,ALC-250ML,ALC-250ML
product_template_z_1475c_n_37,Terno Z-1475C-N,Goods,Ropa / Mujeres / Zapatos,97.30,0.00,True,True,True,True,Z-1475C-N/37,Z-1475C-N/O37
product_template_suspender_men_va,SUSPENDER FOR MEN VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,13.83,0.00,True,True,True,True,SUSPENDER-MEN/VA,SUSPENDER-MEN/OVA
product_template_f75189,GAFAS VARIOS MODELOS,Goods,Sin Categoria,12.09,0.00,True,True,True,True,F75189,F75189
product_template_c_boss,CORREAS BOSS,Goods,Ropa / Hombres / Cinturones,94.70,0.00,True,True,True,True,C/BOSS,C/BOSS
product_template_forro_tern,FORRO PARA TERNO P/CABALLEROS,Goods,Ropa / Hombres / Ternos,5.13,0.00,True,True,True,True,FORRO-TERN,FORRO-TERN
product_template_sd_1007_gdbr,ACCESORIOS P/DAMA VARIOS MODELOS - CADENA,Goods,Ropa / Mujeres / Accesorios,12.09,0.00,True,True,True,True,SD-1007-GDBR,SD-1007-GDBR
product_template_sd_1007_gdcl,ACCESORIOS P/DAMA VARIOS MODELOS - CADENA,Goods,Ropa / Mujeres / Accesorios,12.09,0.00,True,True,True,True,SD-1007-GDCL,SD1007GDCL
product_template_sd_1007_gdjd,ACCESORIOS P/DAMA VARIOS MODELOS - CADENA,Goods,Ropa / Mujeres / Accesorios,12.09,0.00,True,True,True,True,SD-1007-GDJD,SD1007GDJD
product_template_cne_3146,ACCESORIOS P/DAMA VARIOS MODELOS - CADENA,Goods,Ropa / Mujeres / Accesorios,14.70,0.00,True,True,True,True,CNE-3146,CNE-3146
product_template_cne_3119,ACCESORIOS P/DAMA VARIOS MODELOS - CADENA,Goods,Ropa / Mujeres / Accesorios,11.22,0.00,True,True,True,True,CNE-3119,CNE-3119
product_template_5008_exh,BARRA RECTANGULAR CROMADA,Goods,Sin Categoria,15.00,0.00,True,True,True,False,5008-EXH,5008-EXH
product_template_5514_exh,EXHIBIDOR P/VENDEDORES,Goods,Sin Categoria,125.00,0.00,True,True,True,False,5514-EXH,5514-EXH
product_template_8216_b,"BRAZO RECT. 12"" P/RIEL RECESADO 1/2""",Goods,Sin Categoria,8.00,0.00,True,True,True,False,8216-B,8216-B
product_template_8210_b,"PIEL RECESADO STANDART DE 8"" X 1/2""",Goods,Sin Categoria,30.00,0.00,True,True,True,False,8210-B,8210-B
product_template_302708_gd,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,16.44,0.00,True,True,True,True,302708-GD,302708-GD
product_template_302708_sl,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,16.44,0.00,True,True,True,True,302708-SL,302708-SL
product_template_dfn_0181,ACCESORIOS P/DAMA VARIOS MODELOS - COLLAR,Goods,Ropa / Mujeres / Accesorios,11.22,0.00,True,True,True,True,DFN-0181,DFN-0181
product_template_le_5300,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,11.22,0.00,True,True,True,True,LE-5300,LE-5300
product_template_le_5322,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,LE-5322,LE-5322
product_template_le_5328,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,8.61,0.00,True,True,True,True,LE-5328,LE-5328
product_template_se_0195_sbyl,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,10.35,0.00,True,True,True,True,SE-0195-SBYL,SE0195SBYL
product_template_se_0195_sbco,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,10.35,0.00,True,True,True,True,SE-0195-SBCO,SE-0195-SBCO
product_template_se_0195_pttq,ACCESORIOS P/DAMA VARIOS MODELOS - ARETES,Goods,Ropa / Mujeres / Accesorios,10.35,0.00,True,True,True,True,SE-0195-PTTQ,SE0195PTTQ
product_template_2536_kan_tally_27,Terno 2536-KAN-TALLY,Goods,Ropa / Mujeres / Pantalones,40.09,0.00,True,True,True,True,2536-KAN-TALLY/27,2536-KAN-TALLY/O27
product_template_2536_kan_tally_26,Terno 2536-KAN-TALLY,Goods,Ropa / Mujeres / Pantalones,40.09,0.00,True,True,True,True,2536-KAN-TALLY/26,2536-KAN-TALLY/O26
product_template_2536_kan_tally_25,Terno 2536-KAN-TALLY,Goods,Ropa / Mujeres / Pantalones,40.09,0.00,True,True,True,True,2536-KAN-TALLY/25,2536-KAN-TALLY/O25
product_template_2536_kan_tally_24,Terno 2536-KAN-TALLY,Goods,Ropa / Mujeres / Pantalones,40.09,0.00,True,True,True,True,2536-KAN-TALLY/24,2536-KAN-TALLY/O24
product_template_2536_kan_tally_23,Terno 2536-KAN-TALLY,Goods,Ropa / Mujeres / Pantalones,40.09,0.00,True,True,True,True,2536-KAN-TALLY/23,2536-KAN-TALLY/O23
product_template_pan_beige,PANUELO PARA HOMBRE BEIGE,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-BEIGE,PAN-BEIGE
product_template_pan_pink_print,PANUELO PARA HOMBRE PINK PRINT,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-PINK PRINT,PAN-PINK PRINT
product_template_pan_orange_print,PANUELO PARA HOMBRE ORANGE PRINT,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-ORANGE PRINT,PAN-ORANGE PRINT
product_template_pan_yellow_print,PANUELO PARA HOMBRE YELLOW PRINT,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-YELLOW PRINT,PAN-YELLOW PRINT
product_template_pan_pur_print,PANUELO PARA HOMBRE PURPLE PRINT,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-PUR PRINT,PAN-PUR PRINT
product_template_pan_lila_print,PANUELO PARA HOMBRE LILA PRINT,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-LILA PRINT,PAN-LILA PRINT
product_template_car_3899,M. CARTERA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,57.30,0.00,True,True,True,True,CAR-3899,CAR-3899
product_template_car_40460,M. CARTERA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,55.57,0.00,True,True,True,True,CAR-40460,CAR-40460
product_template_car_506,M. CARTERA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,52.09,0.00,True,True,True,True,CAR-506,CAR-506
product_template_y17558,JUMPER ENTERIZO DO+BE,Goods,Sin Categoria,47.23,0.00,True,True,True,True,Y17558,Y17558
product_template_ire90495,M. JUMPER ENTERIZO INA,Goods,Sin Categoria,42.77,0.00,True,True,True,True,IRE90495,IRE90495
product_template_pin_b01_ro2,PIN P/DAMA ACCESORIO ROSE,Goods,Ropa / Mujeres / Accesorios,1.91,0.00,True,True,True,True,PIN-B01-RO2,PIN-B01-RO2
product_template_pin_b01_gl1,PIN P/DAMA ACCESORIO GOLD,Goods,Ropa / Mujeres / Accesorios,1.91,0.00,True,True,True,True,PIN-B01-GL1,PIN-B01-GL1
product_template_jcb_1310,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,22.23,0.00,True,True,True,True,JCB-1310,JCB-1310
product_template_jcb_1143,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,22.23,0.00,True,True,True,True,JCB-1143,JCB-1143
product_template_jcb_1388,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,JCB-1388,JCB-1388
product_template_jcb_1240,M. CINTURON P/DAMA VERALOVER,Goods,Ropa / Hombres / Cinturones,17.30,0.00,True,True,True,True,JCB-1240,JCB-1240
product_template_jcb_1077,CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,19.04,0.00,True,True,True,True,JCB-1077,JCB-1077
product_template_jcb_1142,CINTURON JOIA TRADING,Goods,Ropa / Hombres / Cinturones,12.09,0.00,True,True,True,True,JCB-1142,JCB-1142
product_template_jcb_1108,CINTURON JOIA TRADING,Goods,Ropa / Hombres / Cinturones,11.22,0.00,True,True,True,True,JCB-1108,JCB-1108
product_template_iw_3855t923,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,14.70,0.00,True,True,True,True,IW-3855T923,IW-3855T923
product_template_iw_3855a032,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,13.83,0.00,True,True,True,True,IW-3855A032,IW-3855A032
product_template_iw_3855,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-3855,IW-3855
product_template_iw_38105,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-38105,IW-38105
product_template_iw_34101,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,14.70,0.00,True,True,True,True,IW-34101,IW-34101
product_template_iw_33104,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-33104,IW-33104
product_template_iw_2878,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-2878,IW-2878
product_template_iw_22009,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,11.22,0.00,True,True,True,True,IW-22009,IW-22009
product_template_iw_24001,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-24001,IW-24001
product_template_iw_3389,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-3389,IW-3389
product_template_iw_3392,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,17.30,0.00,True,True,True,True,IW-3392,IW-3392
product_template_iw_34001,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,20.45,0.00,True,True,True,True,IW-34001,IW-34001
product_template_iw_38002,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,19.91,0.00,True,True,True,True,IW-38002,IW-38002
product_template_iw_3322,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,20.45,0.00,True,True,True,True,IW-3322,IW-3322
product_template_iw_3342,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,17.30,0.00,True,True,True,True,IW-3342,IW-3342
product_template_iw_2712,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-2712,IW-2712
product_template_iw_2753,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-2753,IW-2753
product_template_iw_22185,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-22185,IW-22185
product_template_iw_1718,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,11.52,0.00,True,True,True,True,IW-1718,IW-1718
product_template_iw_1789,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,11.52,0.00,True,True,True,True,IW-1789,IW-1789
product_template_iw_2428,M. CORREA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,16.88,0.00,True,True,True,True,IW-2428,IW-2428
product_template_iw_3620,CINTURON JOIA TRADING,Goods,Ropa / Hombres / Cinturones,12.09,0.00,True,True,True,True,IW-3620,IW-3620
product_template_iw_4307,CINTURON,Goods,Ropa / Hombres / Cinturones,12.09,0.00,True,True,True,True,IW-4307,IW-4307
product_template_iw_3827,CINTURON JOIA TRADING,Goods,Ropa / Hombres / Cinturones,12.09,0.00,True,True,True,True,IW-3827,IW-3827
product_template_iw_3606,CINTURON JOIA TRADING,Goods,Ropa / Hombres / Cinturones,10.35,0.00,True,True,True,True,IW-3606,IW-3606
product_template_iw_2880,CINTURON JOIA TRADING,Goods,Sin Categoria,8.61,0.00,True,True,True,True,IW-2880,IW-2880
product_template_iw_3827lpd,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-3827LPD,IW-3827LPD
product_template_iw_3827hx2584,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-3827HX2584,IW-3827HX2584
product_template_iw_33805k868,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,14.70,0.00,True,True,True,True,IW-33805K868,IW-33805K868
product_template_iw_33002asl,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,14.70,0.00,True,True,True,True,IW-33002ASL,IW-33002ASL
product_template_iw_2753pyt,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-2753PYT,IW-2753PYT
product_template_iw_2712wgoa032,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-2712WGOA032,IW-2712WGOA032
product_template_iw_2712sld076,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-2712SLD076,IW-2712SLD076
product_template_iw_2712hx2584,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,IW-2712HX2584,IW-2712HX2584
product_template_iw_2712a032,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,IW-2712A032,IW-2712A032
product_template_iw_22009d0887,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,11.22,0.00,True,True,True,True,IW-22009D0887,IW-22009D0887
product_template_abt_286,CARTERA P/DAMA CON ACCESORIO,Goods,Ropa / Mujeres,20.78,0.00,True,True,True,True,ABT-286,ABT-286
product_template_abt_262,CARTERA P/DAMA CON ACCESORIO,Goods,Ropa / Mujeres,19.04,0.00,True,True,True,True,ABT-262,ABT-262
product_template_2iw_24001,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-24001,2IW-24001
product_template_2iw_2712,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,2IW-2712,2IW-2712
product_template_2iw_2753,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,2IW-2753,2IW-2753
product_template_2iw_28003,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,2IW-28003,2IW-28003
product_template_2iw_3880,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-3880,2IW-3880
product_template_2iw_27004,CINTURON P/DAMA,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-27004,2IW-27004
product_template_2iw_35012,CINTURON P/DAMA,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,2IW-35012,2IW-35012
product_template_2iw_2712cw,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-2712CW,2IW-2712CW
product_template_2iw_2761wve,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-2761WVE,2IW-2761WVE
product_template_2iw_33804gwgo,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-33804GWGO,2IW-33804GWGO
product_template_3iw_17005,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,3IW-17005,3IW-17005
product_template_3iw_17006,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,3IW-17006,3IW-17006
product_template_3iw_17202,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,3IW-17202,3IW-17202
product_template_3iw_1788,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,3IW-1788,3IW-1788
product_template_3iw_1918,CINTURON JOIA TRADING,Goods,Sin Categoria,11.52,0.00,True,True,True,True,3IW-1918,3IW-1918
product_template_3iw_1718,CINTURON JOIA TRADING,Goods,Ropa / Hombres / Cinturones,11.22,0.00,True,True,True,True,3IW-1718,3IW-1718
product_template_3iw_17007trg,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,3IW-17007TRG,3IW-17007TRG
product_template_3iw_1789chtm,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,3IW-1789CHTM,3IW-1789CHTM
product_template_3iw_1789wgo,M. CINTURON P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,3IW-1789WGO,3IW-1789WGO
product_template_caja_01,CAJA PARA ENVIO,Goods,Sin Categoria,1.00,0.00,True,True,True,False,CAJA-01,CAJA-01
product_template_calz_01,CALZADOR PARA ZAPATOS UNIVERSAL,Goods,Ropa / Hombres / Zapatos,7.74,0.00,True,True,True,True,CALZ-01,CALZ-01
product_template_2iw_2712zbr,CINTURON P/DAMA,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,2IW-2712ZBR,2IW-2712ZBR
product_template_2iw_2761vsnk,CINTURON P/DAMA,Goods,Ropa / Hombres / Cinturones,12.96,0.00,True,True,True,True,2IW-2761VSNK,2IW-2761VSNK
product_template_2iw_2761vsnkwgo,CINTURON P/DAMA,Goods,Ropa / Mujeres,13.30,0.00,True,True,True,True,2IW-2761VSNKWGO,2IW-2761VSNKWGO
product_template_3iw_1742chtm,CINTURON P/DAMA,Goods,Ropa / Mujeres,11.52,0.00,True,True,True,True,3IW-1742CHTM,3IW-1742CHTM
product_template_oeh_0053,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,26.87,0.00,True,True,True,True,OEH-0053,OEH-0053
product_template_oeh_0206,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,15.57,0.00,True,True,True,True,OEH-0206,OEH-0206
product_template_me_5061,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,20.78,0.00,True,True,True,True,ME-5061,ME-5061
product_template_me_4331,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,14.70,0.00,True,True,True,True,ME-4331,ME-4331
product_template_me_20024,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,14.70,0.00,True,True,True,True,ME-20024,ME-20024
product_template_me_4581,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,12.09,0.00,True,True,True,True,ME-4581,ME-4581
product_template_me_4544,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,11.22,0.00,True,True,True,True,ME-4544,ME-4544
product_template_me_4819,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,8.61,0.00,True,True,True,True,ME-4819,ME-4819
product_template_me_4812,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,8.61,0.00,True,True,True,True,ME-4812,ME-4812
product_template_me_0036,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,7.74,0.00,True,True,True,True,ME-0036,ME-0036
product_template_ej_71496,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,19.04,0.00,True,True,True,True,EJ-71496,EJ-71496
product_template_4730_e,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,19.04,0.00,True,True,True,True,4730-E,4730-E
product_template_5087_e,FASHIO EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,16.44,0.00,True,True,True,True,5087-E,5087-E
product_template_cs_1282,FASHION NECKLACE VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,15.57,0.00,True,True,True,True,CS-1282,CS-1282
product_template_5090_e,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,14.70,0.00,True,True,True,True,5090-E,5090-E
product_template_pne_3345,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,12.96,0.00,True,True,True,True,PNE-3345,PNE-3345
product_template_5758_e,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,12.09,0.00,True,True,True,True,5758-E,5758-E
product_template_yk_1147,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,11.22,0.00,True,True,True,True,YK-1147,YK-1147
product_template_yk_120501,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,YK-120501,YK-120501
product_template_kse_6307_4,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,10.35,0.00,True,True,True,True,KSE-6307-4,KSE-6307-4
product_template_qn_4197,FASHION NECKLACE VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,QN-4197,QN-4197
product_template_qn_4080,FASHION EARRINGNECKLACE VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,8.61,0.00,True,True,True,True,QN-4080,QN-4080
product_template_poe_3329,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,POE-3329,POE-3329
product_template_poe_3328,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,POE-3328,POE-3328
product_template_kn_7254,FASHION NECKLACE VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,KN-7254,KN-7254
product_template_gle_3553,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,GLE-3553,GLE-3553
product_template_gle_3536,FASHION EARRING VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,GLE-3536,GLE-3536
product_template_pin_a01_yw,PIN ACCESORIO P/CABALLEROS YELLOW,Goods,Sin Categoria,6.00,0.00,True,True,True,True,PIN-A01-YW,PIN-A01-YW
product_template_yk_kn95,MASCARILLAS P/PROTECCION KN95,Goods,Sin Categoria,1.00,0.00,True,True,True,True,YK-KN95,YK-KN95
product_template_tj_ba_cafe,TRAJE DE BAÑO 2 PIEZAS P/DAMA PATO BOHEMIAN CAFE,Goods,Ropa / Mujeres,35.57,0.00,True,True,True,True,TJ-BA-CAFE,TJ-BA-CAFE
product_template_tj_ba_fucsia,TRAJE DE BAÑO 2 PIEZAS P/DAMA PATO BOHEMIAN FUCSIA,Goods,Ropa / Mujeres,35.62,0.00,True,True,True,True,TJ-BA-FUCSIA,TJ-BA-FUCSIA
product_template_tj_ba_rosa,TRAJE DE BAÑO 2 PIEZAS P/DAMA PATO BOHEMIAN ROSA,Goods,Ropa / Mujeres,35.62,0.00,True,True,True,True,TJ-BA-ROSA,TJ-BA-ROSA
product_template_tj_ba_lila,TRAJE DE BAÑO 2 PIEZAS P/DAMA PATO BOHEMIAN LILA,Goods,Ropa / Mujeres,35.62,0.00,True,True,True,True,TJ-BA-LILA,TJ-BA-LILA
product_template_gaf_2021_1,GAFAS P/DAMAS VARIOS MODELOS,Goods,Ropa / Mujeres,12.96,0.00,True,True,True,True,GAF-2021-1,GAF-2021-1
product_template_gaf_2021_2,GAFAS P/DAMAS VARIOS MODELOS,Goods,Ropa / Mujeres,10.35,0.00,True,True,True,True,GAF-2021-2,GAF-2021-2
product_template_gaf_2021_3,GAFAS P/DAMAS VARIOS MODELOS,Goods,Ropa / Mujeres,11.22,0.00,True,True,True,True,GAF-2021-3,GAF-2021-3
product_template_d5624,VESTIDO C/CINTURON SUGAR LIPS,Goods,Ropa / Mujeres / Vestidos,70.45,0.00,True,True,True,True,D5624,D5624
product_template_jeans_vera,M. JEANS P/DAMA VERA,Goods,Ropa / Mujeres / Jeans,53.48,0.00,True,True,True,True,JEANS-VERA,JEANS-VERA
product_template_p1345_5,Terno P1345,Goods,Ropa / Hombres / Jeans,56.16,0.00,True,True,True,True,P1345/5,P1345/O5
product_template_p1345_3,Terno P1345,Goods,Ropa / Hombres / Jeans,56.16,0.00,True,True,True,True,P1345/3,P1345/O3
product_template_p1345_1,Terno P1345,Goods,Ropa / Hombres / Jeans,56.16,0.00,True,True,True,True,P1345/1,P1345/O1
product_template_z_2526dfv_37,Terno Z-2526DFV,Goods,Ropa / Mujeres / Zapatos,82.95,0.00,True,True,True,True,Z-2526DFV/37,Z-2526DFV/O37
product_template_z_2475dfv_37,Terno Z-2475DFV,Goods,Ropa / Mujeres / Zapatos,82.95,0.00,True,True,True,True,Z-2475DFV/37,Z-2475DFV/O37
product_template_z_6729lamod_37,Terno Z-6729LAMOD,Goods,Ropa / Mujeres / Zapatos,75.80,0.00,True,True,True,True,Z-6729LAMOD/37,Z-6729LAMOD/O37
product_template_z_sd223davi_37,Terno Z-SD223DAVI,Goods,Ropa / Mujeres / Zapatos,86.00,0.00,True,True,True,True,Z-SD223DAVI/37,Z-SD223DAVI/O37
product_template_pan_turq,PANUELO PARA HOMBRE - ACCESORIO TURQUESA,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-TURQ,PAN-TURQ
product_template_pan_yellow,PANUELO PARA HOMBRE - ACCESORIO YELLOW,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-YELLOW,PAN-YELLOW
product_template_pan_lila,PANUELO PARA HOMBRE - ACCESORIO LILA,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-LILA,PAN-LILA
product_template_pan_mix,PANUELO PARA HOMBRE - ACCESORIO MIX,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-MIX,PAN-MIX
product_template_pan_flor,PANUELO PARA HOMBRE - ACCESORIO FLOREADO,Goods,Sin Categoria,10.00,0.00,True,True,True,True,PAN-FLOR,PAN-FLOR
